id,genre_id,movie_id
2082,2,1220
2083,1,1221
2084,16,1222
2085,1,1222
2086,20,1223
2087,19,1224
2088,3,1224
2089,19,1225
2090,15,1226
2091,5,1227
2092,11,1227
2093,16,1228
2094,1,1228
2095,19,1229
2096,6,1229
2097,7,1229
2098,11,1230
2099,1,1230
2100,5,1231
2101,10,1232
2102,5,1233
2103,15,1234
2104,6,1234
2105,11,1235
2106,10,1236
2107,1,1237
2108,1,1238
2109,15,1239
2110,15,1240
2111,5,1240
2112,11,1240
2113,2,1240
2114,7,1241
2115,11,1242
2116,11,1243
2117,1,1244
2118,14,1244
2119,19,1245
2120,7,1245
2121,10,1246
2122,12,1246
2123,12,1247
2124,19,1248
2125,6,1248
2126,18,1248
2127,7,1249
2128,4,1249
2129,6,1250
2130,11,1250
2131,1,1250
2132,2,1251
2133,4,1251
2134,13,1251
2135,18,1251
2136,7,1251
2137,15,1252
2138,12,1252
2139,19,1253
2140,1,1254
2141,11,1255
2142,17,1255
2143,5,1255
2144,1,1256
2145,1,1257
2146,11,1257
2147,19,1258
2148,1,1258
2149,11,1259
2150,19,1260
2151,5,1261
2152,5,1262
2153,10,1263
2154,6,1263
2155,15,1264
2156,4,1265
2157,5,1266
2158,11,1266
2159,19,1267
2160,1,1267
2161,18,1267
2162,4,1268
2163,1,1269
2164,11,1270
2165,1,1270
2166,5,1270
2167,7,1271
2168,19,1272
2169,1,1272
2170,5,1273
2171,2,1273
2172,1,1274
2173,15,1275
2174,5,1276
2175,5,1277
2176,5,1278
2177,11,1278
2178,1,1278
2179,4,1279
2180,18,1279
2181,11,1280
2182,10,1281
2183,1,1282
2184,19,1283
2185,16,1283
2186,1,1283
2187,16,1284
2188,19,1284
2189,11,1285
2190,13,1286
2191,7,1286
2192,21,1287
2193,1,1288
2194,15,1289
2195,11,1289
2196,12,1289
2197,2,1289
2198,13,1289
2199,5,1289
2200,5,1290
2201,1,1290
2202,5,1291
2203,10,1292
2204,1,1293
2205,11,1293
2206,21,1294
2207,7,1295
2208,4,1295
2209,19,1296
2210,7,1296
2211,5,1297
2212,1,1297
2213,19,1298
2214,19,1299
2215,1,1299
2216,2,1299
2217,1,1300
2218,1,1301
2219,19,1302
2220,16,1302
2221,15,1303
2222,6,1303
2223,11,1303
2224,15,1304
2225,6,1304
2226,11,1304
2227,18,1304
2228,14,1305
2229,15,1305
2230,5,1306
2231,5,1307
2232,1,1307
2233,5,1308
2234,11,1309
2235,2,1310
2236,1,1310
2237,15,1311
2238,2,1311
2239,6,1311
2240,1,1312
2241,20,1313
2242,5,1314
2243,15,1314
2244,1,1315
2245,15,1316
2246,21,1317
2247,18,1318
2248,1,1318
2249,10,1319
2250,11,1320
2251,7,1320
2252,4,1320
2253,1,1321
2254,12,1321
2255,1,1322
2256,19,1323
2257,1,1323
2258,1,1324
2259,14,1324
2260,19,1325
2261,6,1325
2262,18,1325
2263,15,1326
2264,13,1327
2265,7,1327
2266,10,1328
2267,10,1329
2268,18,1330
2269,7,1330
2270,11,1331
2271,5,1332
2272,1,1333
2273,7,1333
2274,19,1334
2275,7,1334
2276,7,1335
2277,14,1335
2278,1,1336
2279,1,1337
2280,11,1337
2281,1,1338
2282,19,1339
2283,11,1339
2284,1,1340
2285,5,1341
2286,5,1342
2287,19,1343
2288,6,1343
2289,11,1344
2290,19,1344
2291,1,1345
2292,1,1346
2293,11,1347
2294,1,1347
2295,5,1348
2296,1,1349
2297,12,1349
2298,21,1350
2299,5,1350
2300,5,1351
2301,19,1352
2302,15,1353
2303,1,1353
2304,16,1354
2305,19,1354
2306,19,1355
2307,6,1355
2308,4,1355
2309,4,1356
2310,16,1357
2311,1,1357
2312,7,1357
2313,4,1358
2314,13,1358
2315,1,1359
2316,1,1360
2317,5,1361
2318,21,1362
2319,5,1362
2320,1,1363
2321,5,1363
2322,19,1364
2323,7,1364
2324,1,1365
2325,10,1365
2326,10,1366
2327,2,1367
2328,5,1367
2329,1,1368
2330,16,1369
2331,1,1369
2332,7,1369
2333,14,1370
2334,1,1370
2335,2,1370
2336,1,1371
2337,4,1372
2338,7,1372
2339,11,1373
2340,1,1374
2341,2,1374
2342,13,1374
2343,1,1375
2344,7,1375
2345,13,1375
2346,10,1376
2347,12,1377
2348,11,1377
2349,14,1378
2350,4,1378
2351,1,1379
2352,11,1380
2353,1,1380
2354,16,1380
2355,1,1381
2356,19,1382
2357,16,1382
2358,6,1382
2359,15,1383
2360,1,1383
2361,12,1383
2362,17,1384
2363,11,1384
2364,5,1384
2365,15,1385
2366,13,1386
2367,4,1386
2368,5,1387
2369,1,1387
2370,1,1388
2371,5,1389
2372,15,1390
2373,1,1390
2374,4,1391
2375,10,1392
2376,19,1393
2377,7,1393
2378,1,1394
2379,5,1395
2380,10,1396
2381,11,1397
2382,1,1397
2383,15,1398
2384,19,1398
2385,6,1398
2386,15,1399
2387,19,1400
2388,1,1401
2389,5,1402
2390,1,1403
2391,1,1404
2392,14,1404
2393,4,1405
2394,19,1406
2395,11,1407
2396,5,1408
2397,5,1409
2398,19,1410
2399,6,1410
2400,1,1410
2401,7,1410
2402,19,1411
2403,1,1411
2404,5,1412
2405,5,1413
2406,10,1414
2407,6,1415
2408,11,1415
2409,1,1416
2410,13,1416
2411,18,1417
2412,2,1417
2413,15,1418
2414,19,1419
2415,6,1419
2416,18,1419
2417,10,1420
2418,12,1420
2419,14,1421
2420,19,1421
2421,5,1422
2422,10,1423
2423,5,1424
2424,5,1425
2425,1,1426
2426,2,1426
2427,19,1427
2428,5,1428
2429,5,1429
2430,1,1429
2431,19,1430
2432,7,1430
2433,14,1430
2434,1,1431
2435,1,1432
2436,5,1432
2437,1,1433
2438,1,1434
2439,15,1435
2440,5,1436
2441,7,1436
2442,5,1437
2443,5,1438
2444,7,1439
2445,15,1440
2446,19,1440
2447,6,1440
2448,15,1441
2449,19,1442
2450,1,1443
2451,1,1444
2452,5,1444
2453,10,1445
2454,6,1446
2455,18,1446
2456,7,1446
2457,22,1447
2458,4,1447
2459,15,1448
2460,5,1449
2461,11,1449
2462,19,1450
2463,16,1450
2464,1,1450
2465,13,1450
2466,7,1450
2467,4,1451
2468,19,1451
2469,13,1452
2470,19,1452
2471,19,1453
2472,11,1453
2473,19,1454
2474,16,1454
2475,19,1455
2476,16,1456
2477,19,1457
2478,6,1457
2479,11,1457
2480,19,1458
2481,14,1458
2482,19,1459
2483,6,1459
2484,16,1459
2485,15,1460
2486,11,1460
2487,6,1460
2488,15,1461
2489,17,1462
2490,29,1462
2491,15,1463
2492,6,1463
2493,1,1464
2494,4,1465
2495,13,1465
2496,7,1465
2497,1,1465
2498,4,1466
2499,7,1466
2500,1,1467
2501,9,1467
2502,5,1467
2503,11,1468
2504,19,1469
2505,16,1469
2506,10,1470
2507,11,1471
2508,1,1471
2509,10,1472
2510,1,1472
2511,6,1473
2512,15,1473
2513,11,1474
2514,1,1474
2515,15,1474
2516,1,1475
2517,18,1476
2518,1,1476
2519,13,1477
2520,7,1477
2521,6,1478
2522,1,1478
2523,5,1478
2524,10,1479
2525,4,1480
2526,16,1481
2527,13,1481
2528,7,1481
2529,1,1482
2530,19,1483
2531,19,1484
2532,18,1484
2533,1,1485
2534,1,1486
2535,2,1486
2536,13,1486
2537,15,1487
2538,6,1487
2539,12,1487
2540,15,1488
2541,15,1489
2542,12,1489
2543,2,1490
2544,1,1490
2545,1,1491
2546,5,1492
2547,1,1493
2548,4,1493
2549,7,1493
2550,15,1494
2551,1,1495
2552,4,1496
2553,4,1497
2554,11,1498
2555,2,1498
2556,15,1499
2557,1,1500
2558,1,1501
2559,18,1502
2560,19,1503
2561,6,1503
2562,11,1503
2563,1,1504
2564,1,1505
2565,4,1506
2566,16,1507
2567,2,1508
2568,1,1508
2569,1,1509
2570,1,1510
2571,4,1510
2572,11,1511
2573,10,1512
2574,1,1513
2575,14,1514
2576,19,1514
2577,1,1515
2578,10,1515
2579,1,1516
2580,1,1517
2581,11,1517
2582,1,1518
2583,18,1519
2584,7,1519
2585,1,1520
2586,5,1521
2587,4,1522
2588,7,1522
2589,7,1523
2590,1,1523
2591,10,1524
2592,24,1525
2593,19,1526
2594,11,1526
2595,5,1527
2596,5,1528
2597,1,1528
2598,5,1529
2599,19,1530
2600,1,1530
2601,15,1531
2602,13,1532
2603,7,1532
2604,19,1533
2605,1,1533
2606,13,1534
2607,4,1534
2608,7,1534
2609,1,1534
2610,10,1535
2611,2,1536
2612,5,1536
2613,10,1537
2614,1,1538
2615,6,1538
2616,7,1538
2617,18,1539
2618,19,1539
2619,15,1539
2620,19,1540
2621,6,1541
2622,1,1541
2623,10,1542
2624,15,1543
2625,1,1543
2626,10,1544
2627,1,1545
2628,5,1545
2629,1,1546
2630,4,1547
2631,1,1547
2632,1,1548
2633,12,1548
2634,10,1549
2635,19,1550
2636,1,1550
2637,13,1551
2638,1,1551
2639,1,1552
2640,15,1553
2641,6,1554
2642,15,1555
2643,15,1556
2644,15,1557
2645,15,1558
2646,11,1558
2647,18,1558
2648,12,1558
2649,19,1559
2650,15,1560
2651,1,1561
2652,19,1561
2653,15,1562
2654,13,1563
2655,7,1563
2656,12,1564
2657,1,1564
2658,1,1565
2659,10,1566
2660,15,1567
2661,6,1567
2662,16,1568
2663,10,1569
2664,1,1570
2665,1,1571
2666,5,1572
2667,15,1573
2668,2,1573
2669,1,1574
2670,1,1575
2671,13,1576
2672,7,1576
2673,1,1577
2674,5,1578
2675,1,1579
2676,5,1579
2677,5,1580
2678,1,1581
2679,5,1582
2680,1,1583
2681,1,1584
2682,1,1585
2683,5,1585
2684,1,1586
2685,11,1587
2686,1,1587
2687,1,1588
2688,19,1589
2689,14,1589
2690,6,1590
2691,15,1590
2692,1,1591
2693,10,1592
2694,10,1593
2695,5,1594
2696,5,1595
2697,1,1596
2698,15,1597
2699,6,1597
2700,12,1597
2701,2,1597
2702,19,1598
2703,1,1598
2704,10,1599
2705,10,1600
2706,6,1601
2707,12,1601
2708,18,1601
2709,19,1602
2710,4,1603
2711,1,1604
2712,4,1604
2713,5,1605
2714,1,1606
2715,1,1607
2716,10,1608
2717,7,1609
2718,1,1609
2719,7,1610
2720,19,1611
2721,1,1612
2722,18,1612
2723,7,1612
2724,16,1613
2725,19,1613
2726,16,1614
2727,19,1614
2728,15,1615
2729,6,1615
2730,11,1615
2731,16,1616
2732,7,1616
2733,2,1617
2734,19,1617
2735,6,1617
2736,1,1618
2737,19,1619
2738,1,1619
2739,10,1620
2740,7,1621
2741,4,1621
2742,19,1622
2743,7,1622
2744,14,1622
2745,19,1623
2746,1,1623
2747,7,1623
2748,14,1623
2749,19,1624
2750,6,1624
2751,2,1624
2752,19,1625
2753,16,1625
2754,7,1625
2755,19,1626
2756,7,1626
2757,1,1627
2758,11,1627
2759,4,1628
2760,11,1629
2761,29,1630
2762,6,1631
2763,1,1632
2764,5,1633
2765,1,1633
2766,5,1634
2767,5,1635
2768,15,1636
2769,2,1636
2770,18,1637
2771,19,1637
2772,10,1638
2773,5,1639
2774,10,1640
2775,10,1641
2776,1,1642
2777,18,1643
2778,7,1643
2779,1,1644
2780,14,1644
2781,5,1645
2782,1,1645
2783,1,1646
2784,1,1647
2785,19,1648
2786,15,1649
2787,19,1649
2788,6,1649
2789,11,1649
2790,12,1649
2791,2,1649
2792,15,1650
2793,6,1650
2794,11,1650
2795,18,1651
2796,19,1651
2797,10,1652
2798,17,1652
2799,15,1653
2800,19,1653
2801,6,1653
2802,16,1654
2803,19,1654
2804,19,1655
2805,16,1655
2806,2,1655
2807,19,1656
2808,18,1656
2809,11,1657
2810,11,1658
2811,1,1658
2812,19,1659
2813,6,1659
2814,18,1659
2815,29,1660
2816,18,1661
2817,7,1661
2818,11,1662
2819,19,1662
2820,1,1663
2821,5,1663
2822,11,1664
2823,5,1664
2824,15,1665
2825,6,1665
2826,12,1665
2827,2,1665
2828,17,1665
2829,7,1666
2830,13,1666
2831,1,1666
2832,1,1667
2833,19,1668
2834,1,1668
2835,16,1668
2836,1,1669
2837,15,1670
2838,1,1671
2839,1,1672
2840,5,1673
2841,10,1674
2842,5,1675
2843,15,1676
2844,6,1676
2845,11,1676
2846,7,1677
2847,1,1677
2848,1,1678
2849,24,1679
2850,1,1680
2851,5,1680
2852,15,1681
2853,1,1682
2854,7,1682
2855,15,1683
2856,6,1683
2857,11,1683
2858,12,1683
2859,2,1683
2860,17,1683
2861,15,1684
2862,5,1684
2863,15,1685
2864,2,1686
2865,19,1686
2866,11,1686
2867,4,1686
2868,15,1687
2869,11,1687
2870,12,1687
2871,19,1688
2872,2,1688
2873,11,1688
2874,19,1689
2875,6,1689
2876,1,1689
2877,19,1690
2878,19,1691
2879,6,1691
2880,4,1692
2881,13,1692
2882,20,1693
2883,19,1693
2884,1,1694
2885,16,1695
2886,7,1695
2887,29,1696
2888,17,1696
2889,18,1697
2890,19,1697
2891,1,1698
2892,7,1698
2893,10,1699
2894,1,1700
2895,8,1701
2896,16,1701
2897,19,1701
2898,11,1702
2899,2,1702
2900,5,1702
2901,1,1703
2902,15,1704
2903,6,1704
2904,10,1705
2905,19,1706
2906,6,1706
2907,14,1706
2908,7,1707
2909,19,1708
2910,6,1708
2911,18,1708
2912,1,1709
2913,15,1710
2914,17,1710
2915,6,1710
2916,2,1710
2917,11,1710
2918,12,1710
2919,7,1711
2920,19,1712
2921,16,1712
2922,7,1712
2923,1,1713
2924,16,1714
2925,11,1714
2926,1,1715
2927,15,1716
2928,15,1717
2929,5,1718
2930,5,1719
2931,7,1720
2932,1,1720
2933,14,1721
2934,19,1721
2935,16,1722
2936,1,1722
2937,7,1722
2938,4,1723
2939,7,1723
2940,15,1724
2941,12,1724
2942,5,1725
2943,16,1726
2944,19,1726
2945,1,1726
2946,1,1727
2947,16,1728
2948,1,1728
2949,10,1729
2950,4,1729
2951,18,1730
2952,19,1730
2953,19,1731
2954,6,1731
2955,1,1731
2956,1,1732
2957,5,1732
2958,11,1733
2959,19,1733
2960,1,1734
2961,15,1735
2962,6,1735
2963,12,1735
2964,10,1736
2965,11,1737
2966,15,1738
2967,1,1739
2968,5,1739
2969,1,1740
2970,5,1740
2971,19,1741
2972,1,1742
2973,7,1742
2974,13,1742
2975,1,1743
2976,21,1744
2977,5,1744
2978,18,1745
2979,4,1746
2980,7,1746
2981,16,1747
2982,7,1747
2983,18,1748
2984,4,1748
2985,5,1749
2986,7,1750
2987,19,1750
2988,10,1751
2989,7,1752
2990,22,1752
2991,1,1753
2992,22,1754
2993,1,1754
2994,1,1755
2995,5,1756
2996,7,1756
2997,18,1757
2998,1,1758
2999,19,1759
3000,1,1759
3001,19,1760
3002,1,1760
3003,1,1761
3004,7,1762
3005,16,1763
3006,1,1763
3007,19,1764
3008,1,1765
3009,11,1766
3010,5,1766
3011,15,1767
3012,15,1768
3013,6,1768
3014,11,1768
3015,19,1769
3016,1,1769
3017,14,1769
3018,4,1770
3019,18,1770
3020,5,1771
3021,10,1772
3022,19,1773
3023,1,1773
3024,1,1774
3025,7,1774
3026,5,1774
3027,1,1775
3028,19,1776
3029,19,1777
3030,16,1777
3031,7,1777
3032,6,1778
3033,1,1778
3034,5,1778
3035,18,1778
3036,19,1779
3037,16,1779
3038,7,1779
3039,13,1780
3040,7,1780
3041,4,1781
3042,1,1782
3043,5,1782
3044,19,1783
3045,2,1784
3046,1,1784
3047,19,1785
3048,6,1785
3049,1,1786
3050,7,1787
3051,7,1788
3052,13,1788
3053,4,1789
3054,1,1789
3055,5,1790
3056,1,1791
3057,1,1792
3058,1,1793
3059,1,1794
3060,12,1794
3061,16,1795
3062,19,1795
3063,4,1796
3064,1,1797
3065,1,1798
3066,11,1798
3067,12,1798
3068,11,1799
3069,1,1799
3070,19,1800
3071,7,1800
3072,1,1801
3073,1,1802
3074,19,1803
3075,19,1804
3076,10,1805
3077,19,1806
3078,1,1806
3079,1,1807
3080,5,1807
3081,11,1808
3082,1,1808
3083,19,1809
3084,11,1809
3085,1,1810
3086,6,1811
3087,11,1811
3088,12,1811
3089,2,1811
3090,4,1812
3091,7,1812
3092,13,1812
3093,1,1813
3094,1,1814
3095,1,1815
3096,21,1816
3097,5,1816
3098,19,1817
3099,3,1817
3100,19,1818
3101,7,1818
3102,10,1819
3103,7,1820
3104,15,1821
3105,22,1822
3106,1,1822
3107,5,1822
3108,5,1823
3109,5,1824
3110,1,1825
3111,5,1825
3112,4,1826
3113,1,1827
3114,7,1827
3115,1,1828
3116,1,1829
3117,5,1830
3118,1,1831
3119,1,1832
3120,1,1833
3121,5,1834
3122,1,1835
3123,5,1836
3124,1,1837
3125,1,1838
3126,2,1839
3127,6,1839
3128,6,1840
3129,19,1840
3130,1,1840
3131,10,1841
3132,10,1842
3133,1,1843
3134,4,1844
3135,10,1845
3136,1,1846
3137,13,1846
3138,15,1847
3139,6,1847
3140,1,1848
3141,11,1848
3142,19,1849
3143,1,1849
3144,1,1850
3145,16,1851
3146,7,1851
3147,1,1852
3148,16,1853
3149,5,1854
3150,10,1855
3151,1,1856
3152,14,1856
3153,4,1857
3154,22,1858
3155,19,1858
3156,7,1858
3157,1,1859
3158,5,1859
3159,7,1860
3160,7,1861
3161,5,1862
3162,19,1863
3163,1,1863
3164,4,1864
3165,5,1865
3166,7,1866
3167,16,1867
3168,13,1867
3169,7,1867
3170,10,1868
3171,15,1868
3172,12,1868
3173,7,1869
3174,15,1870
3175,5,1871
3176,1,1871
3177,11,1872
3178,6,1872
3179,19,1872
3180,13,1873
3181,7,1873
3182,5,1874
3183,5,1875
3184,1,1876
3185,29,1877
3186,12,1878
3187,1,1878
3188,13,1879
3189,7,1879
3190,1,1880
3191,7,1881
3192,10,1881
3193,18,1882
3194,19,1882
3195,19,1883
3196,16,1883
3197,7,1883
3198,1,1883
3199,5,1884
3200,5,1885
3201,1,1886
3202,5,1886
3203,5,1887
3204,5,1888
3205,10,1889
3206,19,1890
3207,13,1890
3208,16,1890
3209,7,1890
3210,19,1891
3211,16,1891
3212,19,1892
3213,1,1892
3214,18,1893
3215,19,1893
3216,7,1893
3217,1,1894
3218,1,1895
3219,5,1895
3220,4,1896
3221,13,1896
3222,7,1896
3223,19,1896
3224,4,1897
3225,18,1897
3226,1,1898
3227,1,1899
3228,16,1900
3229,7,1900
3230,15,1901
3231,5,1902
3232,1,1903
3233,11,1904
3234,1,1904
3235,5,1905
3236,1,1906
3237,5,1906
3238,19,1907
3239,20,1907
3240,1,1907
3241,19,1908
3242,6,1908
3243,1,1908
3244,19,1909
3245,1,1909
3246,14,1909
3247,19,1910
3248,10,1911
3249,19,1912
3250,7,1912
3251,14,1912
3252,1,1913
3253,7,1914
3254,5,1915
3255,5,1916
3256,16,1917
3257,7,1917
3258,1,1918
3259,7,1918
3260,19,1919
3261,6,1919
3262,11,1919
3263,2,1919
3264,5,1920
3265,1,1921
3266,19,1922
3267,19,1923
3268,4,1924
3269,7,1924
3270,19,1925
3271,6,1925
3272,11,1925
3273,13,1925
3274,1,1926
3275,4,1927
3276,18,1927
3277,19,1928
3278,7,1928
3279,1,1929
3280,15,1930
3281,16,1931
3282,13,1931
3283,7,1931
3284,19,1932
3285,6,1932
3286,1,1932
3287,2,1932
3288,19,1933
3289,6,1933
3290,2,1933
3291,1,1934
3292,29,1935
3293,19,1936
3294,1,1936
3295,14,1937
3296,1,1937
3297,15,1938
3298,7,1939
3299,13,1939
3300,4,1939
3301,19,1940
3302,6,1940
3303,2,1940
3304,18,1940
3305,15,1941
3306,6,1941
3307,1,1942
3308,11,1943
3309,1,1943
3310,1,1944
3311,5,1944
3312,5,1945
3313,15,1946
3314,6,1946
3315,12,1946
3316,2,1946
3317,17,1946
3318,16,1947
3319,19,1947
3320,7,1947
3321,16,1948
3322,7,1948
3323,5,1949
3324,11,1949
3325,1,1950
3326,5,1950
3327,10,1951
3328,1,1952
3329,11,1953
3330,1,1954
3331,19,1955
3332,6,1955
3333,2,1955
3334,18,1955
3335,19,1956
3336,6,1956
3337,19,1957
3338,1,1957
3339,11,1958
3340,1,1959
3341,19,1959
3342,19,1960
3343,11,1960
3344,6,1961
3345,18,1961
3346,1,1962
3347,7,1962
3348,19,1963
3349,16,1963
3350,7,1963
3351,1,1964
3352,7,1964
3353,19,1965
3354,7,1965
3355,16,1965
3356,11,1966
3357,15,1967
3358,19,1967
3359,1,1967
3360,7,1968
3361,5,1968
3362,16,1969
3363,7,1969
3364,1,1970
3365,1,1971
3366,19,1972
3367,1,1972
3368,7,1972
3369,5,1973
3370,29,1974
3371,19,1975
3372,16,1975
3373,1,1976
3374,1,1977
3375,5,1978
3376,5,1979
3377,7,1980
3378,5,1980
3379,19,1981
3380,1,1981
3381,16,1981
3382,10,1982
3383,7,1983
3384,1,1983
3385,1,1984
3386,5,1985
3387,1,1985
3388,15,1986
3389,19,1986
3390,6,1986
3391,11,1986
3392,18,1986
3393,6,1987
3394,12,1987
3395,2,1987
3396,1,1988
3397,15,1989
3398,4,1990
3399,15,1991
3400,15,1992
3401,19,1993
3402,1,1993
3403,7,1994
3404,4,1994
3405,10,1995
3406,16,1996
3407,7,1996
3408,13,1996
3409,12,1997
3410,2,1997
3411,1,1998
3412,11,1998
3413,19,1998
3414,13,1999
3415,7,1999
3416,1,1999
3417,5,2000
3418,19,2001
3419,6,2001
3420,11,2001
3421,2,2001
3422,4,2001
3423,15,2002
3424,6,2002
3425,11,2002
3426,12,2002
3427,2,2002
3428,1,2003
3429,4,2004
3430,1,2005
3431,7,2006
3432,1,2007
3433,19,2007
3434,1,2008
3435,15,2009
3436,15,2010
3437,15,2011
3438,19,2012
3439,18,2012
3440,19,2013
3441,6,2013
3442,15,2014
3443,15,2015
3444,21,2016
3445,1,2016
3446,5,2017
3447,1,2017
3448,18,2018
3449,6,2018
3450,5,2019
3451,5,2020
3452,11,2020
3453,1,2020
3454,1,2021
3455,13,2022
3456,7,2022
3457,15,2023
3458,19,2023
3459,1,2024
3460,1,2025
3461,5,2026
3462,19,2027
3463,11,2027
3464,11,2028
3465,11,2029
3466,5,2030
3467,1,2030
3468,16,2031
3469,19,2031
3470,11,2031
3471,5,2032
3472,13,2033
3473,7,2033
3474,5,2034
3475,4,2035
3476,7,2035
3477,1,2036
3478,5,2037
3479,21,2038
3480,5,2038
3481,1,2039
3482,7,2040
3483,7,2041
3484,4,2042
3485,4,2043
3486,11,2043
3487,5,2043
3488,19,2044
3489,6,2044
3490,11,2044
3491,2,2044
3492,18,2044
3493,1,2045
3494,6,2045
3495,15,2046
3496,10,2046
3497,19,2047
3498,6,2047
3499,18,2047
3500,6,2048
3501,13,2048
3502,18,2048
3503,1,2049
3504,7,2049
3505,15,2050
3506,2,2050
3507,6,2050
3508,2,2051
3509,1,2051
3510,1,2052
3511,19,2053
3512,11,2054
3513,4,2055
3514,7,2056
3515,4,2057
3516,18,2057
3517,10,2058
3518,1,2058
3519,12,2058
3520,19,2059
3521,1,2059
3522,7,2059
3523,7,2060
3524,4,2061
3525,15,2062
3526,19,2062
3527,6,2062
3528,15,2063
3529,6,2063
3530,11,2063
3531,12,2063
3532,11,2064
3533,1,2064
3534,1,2065
3535,5,2066
3536,1,2067
3537,5,2068
3538,16,2069
3539,19,2069
3540,1,2070
3541,1,2071
3542,6,2072
3543,12,2072
3544,2,2072
3545,1,2073
3546,15,2074
3547,6,2074
3548,12,2074
3549,4,2075
3550,18,2075
3551,6,2076
3552,7,2076
3553,1,2077
3554,1,2078
3555,29,2079
3556,5,2080
3557,1,2081
3558,1,2082
3559,1,2083
3560,1,2084
3561,11,2084
3562,18,2084
3563,5,2085
3564,19,2086
3565,16,2086
3566,7,2086
3567,5,2087
3568,1,2087
3569,6,2088
3570,1,2088
3571,1,2089
3572,19,2090
3573,6,2090
3574,7,2091
3575,19,2092
3576,1,2092
3577,18,2092
3578,1,2093
3579,7,2093
3580,11,2094
3581,15,2095
3582,6,2095
3583,11,2095
3584,19,2096
3585,1,2096
3586,7,2096
3587,3,2097
3588,19,2097
3589,15,2098
3590,7,2099
3591,4,2100
3592,7,2100
3593,22,2101
3594,4,2101
3595,19,2101
3596,7,2102
3597,1,2102
3598,19,2102
3599,16,2102
3600,11,2103
3601,15,2104
3602,6,2104
3603,4,2105
3604,7,2105
3605,1,2106
3606,5,2106
3607,4,2107
3608,6,2108
3609,18,2108
3610,15,2109
3611,6,2110
3612,12,2110
3613,11,2110
3614,1,2111
3615,11,2111
3616,5,2112
3617,7,2112
3618,1,2113
3619,5,2114
3620,15,2115
3621,5,2116
3622,5,2117
3623,1,2117
3624,19,2118
3625,3,2118
3626,1,2119
3627,7,2119
3628,4,2120
3629,7,2120
3630,19,2121
3631,16,2121
3632,7,2121
3633,15,2122
3634,5,2123
3635,11,2123
3636,7,2123
3637,1,2124
3638,5,2124
3639,2,2125
3640,19,2125
3641,19,2126
3642,1,2126
3643,4,2127
3644,1,2128
3645,10,2129
3646,29,2130
3647,19,2131
3648,18,2131
3649,12,2132
3650,1,2133
3651,1,2134
3652,7,2134
3653,2,2135
3654,13,2135
3655,19,2136
3656,11,2136
3657,5,2136
3658,11,2137
3659,12,2137
3660,2,2137
3661,16,2138
3662,1,2138
3663,13,2138
3664,13,2139
3665,12,2139
3666,22,2139
3667,11,2140
3668,4,2140
3669,1,2141
3670,19,2142
3671,15,2143
3672,15,2144
3673,12,2144
3674,2,2144
3675,5,2145
3676,19,2146
3677,4,2147
3678,14,2148
3679,19,2148
3680,29,2149
3681,19,2150
3682,1,2150
3683,10,2151
3684,15,2152
3685,13,2153
3686,7,2153
3687,5,2154
3688,4,2155
3689,7,2155
3690,7,2156
3691,11,2157
3692,1,2157
3693,5,2157
3694,6,2158
3695,1,2158
3696,1,2159
3697,1,2160
3698,1,2161
3699,10,2162
3700,11,2163
3701,6,2163
3702,15,2164
3703,5,2165
3704,1,2166
3705,6,2167
3706,2,2167
3707,13,2167
3708,19,2167
3709,19,2168
3710,16,2168
3711,7,2168
3712,1,2169
3713,5,2170
3714,1,2170
3715,11,2170
3716,5,2171
3717,1,2172
3718,1,2173
3719,1,2174
3720,16,2174
3721,1,2175
3722,1,2176
3723,5,2176
3724,11,2177
3725,5,2177
3726,1,2178
3727,10,2179
3728,1,2180
3729,11,2181
3730,4,2182
3731,7,2182
3732,7,2183
3733,5,2184
3734,1,2184
3735,1,2185
3736,11,2186
3737,17,2186
3738,10,2187
3739,15,2188
3740,19,2189
3741,7,2189
3742,1,2190
3743,5,2190
3744,1,2191
3745,1,2192
3746,5,2192
3747,5,2193
3748,11,2194
3749,19,2195
3750,1,2196
3751,7,2196
3752,21,2197
3753,1,2198
3754,5,2198
3755,19,2199
3756,4,2199
3757,1,2200
3758,2,2200
3759,5,2201
3760,5,2202
3761,4,2203
3762,18,2203
3763,7,2203
3764,1,2204
3765,7,2204
3766,15,2205
3767,1,2206
3768,5,2207
3769,1,2207
3770,1,2208
3771,19,2209
3772,11,2209
3773,1,2210
3774,4,2211
3775,7,2211
3776,4,2212
3777,18,2212
3778,7,2212
3779,19,2213
3780,6,2213
3781,16,2213
3782,1,2213
3783,13,2213
3784,7,2213
3785,10,2214
3786,1,2215
3787,19,2216
3788,5,2217
3789,1,2217
3790,1,2218
3791,5,2218
3792,11,2218
3793,1,2219
3794,11,2219
3795,1,2220
3796,19,2220
3797,19,2221
3798,1,2222
3799,19,2223
3800,11,2223
3801,5,2223
3802,10,2224
3803,11,2225
3804,1,2225
3805,1,2226
3806,1,2227
3807,19,2228
3808,15,2229
3809,6,2229
3810,12,2229
3811,19,2230
3812,1,2230
3813,7,2230
3814,10,2231
3815,11,2232
3816,1,2232
3817,1,2233
3818,10,2233
3819,19,2234
3820,11,2234
3821,13,2235
3822,7,2235
3823,15,2236
3824,6,2236
3825,2,2236
3826,1,2237
3827,7,2238
3828,5,2238
3829,5,2239
